track_num,track_id,track_name,first_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,liked
153,0UE0RhnRaEYsiYgXpyLoZc,Hallucinations,dvsn,0.0681,0.765,246294,0.398,8.48e-06,7,0.14,-8.993,0,0.037,95.976,4,0.348,1
154,3fFpjWymhgXYdx9HGV41lK,A Muse,dvsn,0.646,0.774,222090,0.391,0.00154,5,0.0751,-6.753,1,0.166,134.055,4,0.419,1
155,40eaYakmKgXWBRnlmYKj5w,Control,TENDER,0.138,0.667,243180,0.399,0.0953,3,0.182,-10.834,0,0.0959,160.046,4,0.393,1
156,4c4qqhFrvOgddweMQS0ptG,Sacrifice (Remix) (feat. Swedish House Mafia),The Weeknd,0.0312,0.774,238033,0.742,5.03e-05,6,0.0907,-7.391,0,0.0784,122.028,4,0.677,1
157,2YUVIkvZ2tPEZYTepX6oT9,Move It,Valentino Khan,0.000671,0.796,201260,0.894,0.859,0,0.0685,-1.883,1,0.0502,127.009,4,0.619,1
158,0ZLuW8uOXdFNWcI40C0OC2,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,0.0631,0.904,227478,0.723,0,11,0.185,-5.224,0,0.26,145.013,4,0.835,1
159,2CInzVilMduj9L8dDXwyUA,Make Luv,Brent Faiyaz,0.438,0.659,193309,0.41,4.25e-05,8,0.114,-9.077,0,0.239,143.969,4,0.291,1
160,5QSApYuBclglDXd5QVx5cA,Slow Wave - The Blaze Remix,Ben Böhmer,0.0321,0.517,330394,0.576,0.779,3,0.111,-10.765,1,0.0437,134.974,4,0.0462,1
161,6oYRgLK4B38yYy9TeTpMjn,Out of Time - Instrumental,The Weeknd,0.359,0.716,214191,0.571,0.313,5,0.649,-8.077,0,0.0259,92.967,4,0.723,1
162,4Rrj1QxDqsj28gv9SiHQRA,Out of Time - KAYTRANADA Remix,The Weeknd,0.0962,0.742,275556,0.599,0.000578,1,0.0981,-8.796,1,0.297,108.283,4,0.573,1
163,5wyFsVGDdrOZM0nf2D4p8f,Out of Time - KAYTRANADA Remix / Radio Edit,The Weeknd,0.121,0.749,155556,0.676,1.82e-06,5,0.103,-8.413,0,0.356,107.908,4,0.672,1
164,5DVNiezdlfBjQunMHakq57,Don't Be Afraid,Diplo,6.99e-05,0.713,203245,0.79,0.299,5,0.134,-5.421,0,0.056,124.981,4,0.625,1
165,1hUZSpSGoqJA0oqiXfebJW,Make You Happy,Diplo,0.00597,0.588,253659,0.763,0.0379,6,0.105,-7.478,0,0.0308,122.991,4,0.0712,1
166,22pjmqZq2oTZtEThEt66Zn,Don't Forget My Love,Diplo,0.0239,0.638,199091,0.875,0.0149,2,0.119,-6.222,1,0.0413,121.035,4,0.251,1
167,0b1r8Sjr506QTYGeCbCoZZ,Another Minute,Swedish House Mafia,0.051,0.423,207518,0.301,1.99e-05,9,0.272,-11.553,0,0.0301,129.859,4,0.108,1
168,4D8Jh26RrDmNTeXL43kXBE,Pressure,KREAM,0.0524,0.643,171985,0.945,0.146,10,0.223,-6.301,0,0.0781,124.928,4,0.49,1
169,5lXY6PTuWXOludKy4zDQwM,On My Mind,Diplo,0.00165,0.771,189268,0.731,0.633,7,0.217,-6.574,1,0.0409,123.026,4,0.635,1
170,3ruSBJtsa5dVwbIl7miXBw,On My Mind - Purple Disco Machine Remix,Diplo,0.102,0.729,263415,0.688,0.0651,0,0.184,-6.397,1,0.0331,123.011,4,0.744,1
171,65gExOYkBkGgJlKil5fD7D,Can U Feel It,Swedish House Mafia,0.000464,0.661,263064,0.552,0.76,2,0.117,-8.118,1,0.0465,125.023,4,0.183,1
172,5PLfjUnpV6eFXymcsXwa37,It Gets Better,Swedish House Mafia,0.00272,0.737,184611,0.707,0.447,0,0.283,-6.979,1,0.0369,118.979,4,0.0608,1
173,7JYsArznYOjX2jsrT3UEnL,OOOUUU,Young M.A,0.533,0.635,234650,0.847,0,7,0.154,-3.152,1,0.447,166.072,4,0.568,1
174,3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,0.0124,0.665,214071,0.738,0.00598,0,0.0923,-5.931,0,0.0379,125.037,4,0.0389,1
175,4tQcyj5488alHT1ZgFduzn,How Much A Dollar Cost,Kendrick Lamar,0.415,0.624,261747,0.729,0,1,0.135,-4.747,1,0.198,87.948,4,0.334,1
176,4Xw8i2gNrvpz9OGAR9YMsu,Her Grace,Maverick Sabre,0.382,0.51,211295,0.639,0,6,0.132,-10.692,0,0.192,98.681,4,0.438,1
177,2qcfEaY1fZKzSlmthTowRl,Paradise Again,Swedish House Mafia,0.338,0.275,215709,0.444,0.897,2,0.0707,-13.203,1,0.0409,155.039,4,0.0972,1
178,0OxkuJtKL6Gk3ykxvHII3n,Mafia,Swedish House Mafia,1.33e-05,0.176,214048,0.614,0.961,11,0.107,-8.326,0,0.0492,172.007,4,0.0379,1
179,7aAsStiuC4Zw8vIbvRWtq7,Sacrifice (Remix) (feat. Swedish House Mafia),The Weeknd,0.0312,0.774,238033,0.742,5.03e-05,6,0.0907,-7.391,0,0.0784,122.028,4,0.677,1
180,3V0S5RHErZoXEOiBz8Abwp,Home,Swedish House Mafia,0.313,0.719,224876,0.381,0.873,1,0.101,-9.13,1,0.063,111.064,3,0.364,1
181,7AN0hFYz8HBixfNKRn1sls,For You,Swedish House Mafia,0.138,0.461,322299,0.644,0.054,9,0.142,-6.12,1,0.0482,122.012,4,0.0372,1
182,6NOWq0oeufS8jQTv1zrZ0I,Time (feat. Mapei),Swedish House Mafia,0.0209,0.777,281210,0.696,0.598,10,0.341,-7.809,0,0.166,129.026,4,0.529,1
183,6BKLhT9Xml3vsVwaqwI2xR,Jacob’s Note (feat. Jacob Mühlrad),Swedish House Mafia,0.97,0.329,64373,0.164,0.844,0,0.159,-21.05,0,0.0328,79.385,3,0.184,1
184,3gDRZkL8YfzpZg1N1YsW5x,Frankenstein (feat. A$AP Rocky),Swedish House Mafia,0.0119,0.531,207360,0.612,9.84e-05,1,0.311,-7.966,1,0.306,105.997,4,0.226,1
185,3QqHt507QJZCzluEYsnv4u,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia,0.0205,0.584,186805,0.718,2.99e-06,11,0.906,-7.824,0,0.126,99.841,4,0.155,1
186,1ZAEZfnxZlA0tBP3lytyMH,Ocean Bed,HVOB,0.0768,0.511,473394,0.435,0.837,7,0.553,-13.744,1,0.0567,126.015,3,0.249,1
187,3lAbyDO7nk7vrXvQ1XNap8,Capture Casa,HVOB,0.71,0.374,400264,0.571,0.538,3,0.139,-10.513,0,0.0748,127.014,4,0.0379,1
188,6OtbkUGEyNg4NcCMZXE0Kr,Unconditional Beauty,Luigi Madonna,0.0241,0.781,391680,0.555,0.903,0,0.178,-11.976,1,0.0473,125.01,4,0.0751,1
189,7xrUhbMPCC6yBiok3Pb1Ej,Fidale (I Feel) - Vocal Version,Monolink,0.068,0.718,284309,0.606,0.634,2,0.329,-11.864,1,0.0339,120.007,4,0.134,1
190,7gKeAmWHiUXPWLPFKrjKuY,Beyond Control - KAS:ST Remix,NTO,0.0168,0.573,435500,0.78,0.553,6,0.27,-9.779,1,0.0465,124.996,3,0.183,1
191,48Jf12YHPBCAfAzi255Rvr,Redlight,Swedish House Mafia,0.00879,0.71,242880,0.63,0.147,2,0.058,-7.003,1,0.0413,125.0,4,0.216,1
192,0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),Swedish House Mafia,0.0027,0.553,234000,0.659,0,8,0.105,-7.295,1,0.0391,120.146,4,0.105,1
193,6hLZzCS4E7AWo3PRBWy6az,Whole Lotta Choppas,Sada Baby,0.000718,0.926,153750,0.762,0,1,0.117,-1.887,1,0.205,127.931,4,0.277,1
194,6LcX2hBbXaJcK4AuefE936,What You Need,Don Toliver,0.059,0.664,217609,0.655,2.4e-05,10,0.17,-7.327,0,0.0461,129.987,4,0.13,1
195,3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,Jack Harlow,0.0872,0.792,156578,0.793,0,5,0.22,-6.185,0,0.0841,123.031,4,0.775,1
196,7aUlBqAHppttybHHYrefZk,Turn Me On,Black Coffee,0.0023,0.792,445747,0.784,0.861,5,0.0968,-9.842,0,0.0496,123.007,4,0.569,1
197,62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Jack Harlow,0.00508,0.677,206385,0.557,8.36e-06,1,0.0984,-8.409,1,0.0694,150.127,4,0.1,1
198,6r9xnueU24r4eoG3HXC87E,Bestie,DaBaby,0.0741,0.807,111971,0.625,0,0,0.487,-6.67,1,0.351,146.031,4,0.871,1
199,7y6c07pgjZvtHI9kuMVqk1,Get It Together,Drake,0.0945,0.781,250337,0.721,0.391,5,0.104,-9.133,0,0.0514,123.011,4,0.849,1
200,2mhkxRse3yU8bx6zJuiNI7,Flava (feat. Una Rams & Tellaman),Black Coffee,0.00674,0.729,269504,0.421,0.00288,9,0.174,-14.045,1,0.0635,100.008,4,0.626,1
201,0JqY1VDNn7p92rsvUGs6m1,Never Gonna Forget (with Diplo feat. Elderbrook),Black Coffee,0.0382,0.694,199768,0.675,0.00838,11,0.0858,-9.89,0,0.0284,119.96,4,0.455,1
202,6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),KREAM,0.0129,0.567,192838,0.738,7.27e-05,0,0.207,-6.03,0,0.154,121.936,4,0.432,1
203,4NPkQtN5w0T4ju8T6mYVsJ,Take Control,KREAM,0.0105,0.676,167846,0.9,0.0136,6,0.0942,-6.469,1,0.0881,122.984,4,0.482,1
204,3NMUrF9M069QVpvyZt8K45,i wouldn't mind dying with you,longlost,0.649,0.338,194769,0.408,0.283,5,0.103,-8.607,0,0.0833,97.976,4,0.16,1
205,0Iis4YSY4pZp4PB7nWgJZg,Tilliman Top,Mazelfyre,0.544,0.783,89481,0.343,0.527,4,0.116,-14.511,0,0.152,109.977,4,0.12,1
206,6q4wcP1zCNqsXTjaXy2rO1,Laboratory,Dville Santa,0.758,0.911,150100,0.466,0.00901,8,0.136,-10.723,1,0.435,97.502,4,0.0872,1
207,1qVxMznxbUNGu15KtSb8KG,Laboratory,Dville Santa,0.758,0.911,150100,0.466,0.00901,8,0.136,-10.723,1,0.435,97.502,4,0.0872,1
208,1sKnS3grJKnGHk2Afc1u5w,Altin Cocuk Freestyle Ghetto Yaşam,Hüseyin Ali,0.829,0.71,50861,0.633,0,8,0.0949,-6.798,1,0.541,92.887,3,0.669,1
209,7w0FV6ViNDZFy9Mu90sQzl,Intro,M83,0.00109,0.41,322760,0.765,7e-05,6,0.112,-6.788,1,0.0319,105.013,4,0.0381,1
210,3zQ61IRdlSbEyYQlwQZZxS,We Go Up (feat. Fivio Foreign),Nicki Minaj,0.413,0.707,255189,0.909,0,2,0.305,-3.501,1,0.261,145.014,4,0.703,1
211,1rDQ4oMwGJI7B4tovsBOxc,First Class,Jack Harlow,0.0254,0.905,173948,0.563,9.71e-06,8,0.113,-6.135,1,0.102,106.998,4,0.324,1
212,0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,Pharrell Williams,0.453,0.894,236507,0.404,1.57e-06,9,0.0801,-5.913,0,0.13,102.009,4,0.759,1
213,4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye (feat. Bettye LaVette),ODESZA,0.00752,0.667,358983,0.92,0.00232,9,0.126,-2.71,1,0.0773,114.977,4,0.146,1
214,5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644,1
215,4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,0.342,0.52,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662,1
216,5Xc7sFM3vtnUPXmRChIIQF,Desire - Vintage Culture & Kiko Franco Remix,Bob Moses,0.00379,0.618,345968,0.83,0.0096,7,0.113,-8.107,0,0.0319,123.982,4,0.107,1
217,3k2CdmzY58wamdEdIxWPTz,Let's Go Amina,Nimo,0.177,0.859,274533,0.777,0,8,0.155,-4.038,1,0.189,123.994,4,0.449,1
218,2sUkEAXJBIvh9EvuuOOKuW,Silenced,CamelPhat,0.035,0.594,232246,0.92,0.0358,10,0.22,-6.399,0,0.0509,121.97,4,0.0356,1
219,3wK37814vyrRNUvTV4R2MU,Waiting,CamelPhat,0.097,0.701,331511,0.758,0.289,0,0.144,-9.247,1,0.0461,120.001,4,0.249,1
220,6CANMGjCQLGW3Qtqxs1j9o,Back to You,Bob Moses,0.0111,0.465,262507,0.784,0,2,0.0851,-2.912,1,0.0327,98.981,4,0.245,1
221,5twGTwrfKmxSc21cTGNPNn,Silence & Secrets - Adriatique Remix,WhoMadeWho,0.0399,0.755,441898,0.891,0.6,7,0.0756,-8.592,1,0.043,124.007,4,0.338,1
222,05S0KvoffEaOwYbCv4y08e,Silence & Secrets,WhoMadeWho,0.34,0.6,268435,0.703,0.134,7,0.124,-10.081,0,0.0286,117.983,4,0.179,1
223,3ZZDwhwD6ZsFQW0IGfiKrG,Silence & Secrets - Black Coffee Remix,WhoMadeWho,0.00283,0.802,474093,0.758,0.768,3,0.101,-10.468,1,0.0469,117.988,4,0.367,1
224,2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,0.255,0.65,214194,0.76,0,0,0.339,-4.422,0,0.0446,93.057,4,0.838,1
225,0WPX6mCPa4AWA83kanPze5,Eleven,Christian Löffler,0.12,0.609,395542,0.527,0.824,9,0.109,-10.982,0,0.032,120.016,4,0.0835,1
226,4WyhOKXtCkNVcgfTBpYaxm,Ronda,Christian Löffler,0.674,0.794,346587,0.307,0.935,3,0.0954,-15.629,0,0.0486,119.994,4,0.171,1
227,4mmJ9f97Yr1E7YuEu92ir2,Intoxicated,Martin Solveig,0.00255,0.806,255627,0.85,0.178,0,0.139,-4.608,1,0.0619,125.019,4,0.581,1
228,3JJL91ilRV6fXhKqu0FGXs,HOT WIND BLOWS (feat. Lil Wayne),"Tyler, The Creator",0.601,0.371,155293,0.75,0,7,0.482,-5.382,0,0.402,173.456,4,0.729,1
229,5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",0.269,0.493,121573,0.653,0,0,0.511,-5.666,0,0.0466,142.347,4,0.852,1
230,5JdLUE9D743ob2RtgmVpVx,Makeba,Jain,0.388,0.824,249533,0.656,0.506,2,0.253,-9.432,1,0.0704,116.068,4,0.418,1
231,3MGvjf0wHR4VwdreAajKWs,Lifespan,Ben Böhmer,0.69,0.793,369069,0.438,0.92,8,0.108,-11.723,0,0.0351,121.024,4,0.0412,1
232,5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,0.041,0.808,232020,0.697,0,10,0.0546,-5.899,1,0.241,95.06,4,0.554,1
233,5fWG4JDot8nHCte7gUdMUS,Pepas - David Guetta Remix - Radio Edit,Farruko,0.0122,0.632,171784,0.952,0.0119,7,0.265,-4.85,1,0.0527,126.967,4,0.098,1
234,1TsmHRIXvMTLP7Vu53XsUV,Rise,Herb Alpert,0.134,0.814,457400,0.453,0.834,10,0.0879,-10.802,1,0.0412,99.265,4,0.903,1
235,6ChnGkBwnq2HUJD24YhMhW,"Living Life, In The Night",Cheriimoya,0.83,0.618,122517,0.496,0,0,0.12,-9.972,0,0.0504,143.299,4,0.255,1
236,5CBCtk5EZfdz7X1Eb6xK1u,Warrior,Aluna,0.0681,0.755,167340,0.491,0.0191,11,0.123,-5.071,0,0.43,111.996,4,0.506,1
237,2fHFLyzAQYlguX5q0DfKlD,I Know There's Gonna Be (Good Times),Jamie xx,0.12,0.657,213622,0.597,0,11,0.477,-9.919,0,0.168,89.606,4,0.486,1
238,7jQHx50F5z0HNHGNQBPT9x,Rock You,Malik Mustache,0.0872,0.821,401911,0.546,0.137,1,0.043,-10.009,1,0.18,122.018,4,0.261,1
239,20Q9Fs3CtbsYdwVwq3xbsR,Live Your Life,Rooftime,0.372,0.925,200575,0.638,0.411,4,0.118,-6.753,1,0.0557,124.017,4,0.493,1
240,0XO3RZYuYKsz0cORoVlQOB,It's All About,Rooftime,0.0914,0.894,195484,0.409,0.0125,5,0.313,-7.609,0,0.0477,124.007,4,0.69,1
241,5sAYqcQTEQbTbxdcqI4b8v,Jungle,Emma Louise,0.463,0.698,202907,0.642,0.176,7,0.101,-8.905,0,0.0288,125.994,4,0.703,1
242,1iJmr8jaTgrFThewtwrLoF,Cool Girl - Nora En Pure Remix,Tove Lo,0.0506,0.746,187805,0.886,0.00182,4,0.484,-5.717,0,0.0455,123.017,4,0.189,1
243,3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,Tove Lo,0.313,0.674,199179,0.694,7.17e-06,9,0.0752,-7.076,0,0.109,101.993,4,0.203,1
244,6RqNzlRmo0PnQNKm8ub69O,Fading Nights,Parra for Cuva,0.602,0.737,425000,0.288,0.887,1,0.1,-13.579,0,0.0402,122.036,4,0.38,1
245,5FVdng1BLqLy5Q1u71LuY6,Recto Verso - Mall Grab Remix,Paradis,0.0966,0.8,354693,0.424,0.652,8,0.046,-14.698,0,0.0651,121.001,4,0.391,1
246,1JC22MePgSQHvL7nHUCOiO,Strange Entity,Oscar and the Wolf,0.236,0.586,276253,0.52,0.00152,2,0.106,-10.146,0,0.0583,114.984,4,0.294,1
247,4x6H3TK4kSnw1QOxuWD0c5,Joaquim,Oscar and the Wolf,0.00302,0.523,228347,0.542,0.613,9,0.129,-9.994,0,0.0369,124.997,4,0.325,1
248,19wLQSB0kiZZWIn2SrquP4,Howling - Sofi Tukker Remix,RY X,0.0327,0.699,383841,0.721,0.206,6,0.0911,-7.891,0,0.0331,129.999,4,0.044,1
249,0fp6PDlnCkmdE0F3s0tfr6,Original Sin,Sofi Tukker,0.165,0.779,171599,0.727,0.0194,11,0.32,-8.59,0,0.053,124.021,4,0.455,1
250,439TlnnznSiBbQbgXiBqAd,m.A.A.d city,Kendrick Lamar,0.0538,0.487,350120,0.729,4.07e-06,2,0.44,-6.815,1,0.271,91.048,4,0.217,1
251,75ljZhKQqaODxEaW6mRe4P,Alive,RÜFÜS DU SOL,0.0121,0.547,334755,0.822,0.164,3,0.164,-5.84,0,0.0318,121.999,4,0.109,1
252,496cbjL6L8hREbKLyUBUJ7,Alive - Solomun Remix Edit,RÜFÜS DU SOL,0.0107,0.709,269508,0.738,0.671,10,0.0802,-6.785,0,0.0337,122.003,4,0.155,1
253,4i9ATUqGrKhfzQ0k8UnSBf,Rich Nigga Problems,A$AP Rocky,0.103,0.619,217294,0.561,0,5,0.45,-7.824,0,0.417,74.861,4,0.587,1
254,5JPtB3Wn3H4nXJhuFtvzak,Arya (with Nigo),A$AP Rocky,0.0734,0.961,162104,0.478,0,7,0.136,-7.471,1,0.208,120.031,4,0.41,1
255,7zjEyeBsaw9gV0jofJLfOM,Livin It Up (with Post Malone & A$AP Rocky),Young Thug,0.838,0.767,210907,0.313,0,7,0.105,-12.059,1,0.0798,82.582,4,0.765,1
256,3YFnfm9z8RmPFIZ7C16u4e,Doja,$NOT,0.0725,0.753,171453,0.777,0.000714,11,0.125,-5.701,0,0.32,157.148,4,0.669,1
257,1Hy3CoHThqF0NBSmkmeR21,Fingerprint,Lane 8,0.00857,0.637,404392,0.821,0.866,5,0.154,-8.781,0,0.0345,123.988,4,0.303,1
258,3W8KAzaYIKsCSGj8q8ltul,Father Ocean - Ben Böhmer Remix,Monolink,0.385,0.648,476193,0.749,0.745,2,0.265,-11.981,1,0.0382,121.986,4,0.0381,1
259,3VxaVlXguTHs2lWRSiXZAi,You've Got The Love - Jamie xx Rework,Florence + The Machine,0.111,0.702,342990,0.502,0.465,0,0.0846,-7.439,1,0.0975,129.991,4,0.383,1
260,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love,Florence + The Machine,0.00481,0.574,168667,0.694,0,6,0.102,-4.697,1,0.0327,109.85,4,0.401,1
261,59Y2GLn55BVjX3UTMUDtTP,You've Got The Love - Jamie xx Rework,Florence + The Machine,0.11,0.702,342990,0.502,0.459,0,0.0846,-7.439,1,0.098,129.991,4,0.383,1
262,5Eo2aKJbdkUIZPyuZIqB3c,Joys - Purple Disco Machine Remix,Roberto Surace,0.00845,0.833,206849,0.788,0.215,8,0.057,-5.565,1,0.0439,123.019,4,0.813,1
263,7CbsIGJd5eReomqfthIGo1,So Wrong - Original Mix,Nina Kraviz,0.0191,0.866,531930,0.581,0.923,10,0.0899,-11.436,0,0.118,119.997,1,0.46,1
264,7FIy6N0Q90ID7u1Gh9oGfe,What To Do,Guy Gerber,0.165,0.718,300984,0.693,0.815,0,0.104,-10.661,0,0.0382,121.992,4,0.664,1
265,5WgW9bG91h4zRUnBr97d6c,Muyè,Rampa,0.00963,0.775,469996,0.474,0.943,7,0.108,-15.341,1,0.0636,120.01,4,0.0376,1
266,0RMQgXHIBTsAVcaS7qahLq,What To Do - &ME Remix,Guy Gerber,6.54e-05,0.904,504590,0.727,0.86,7,0.0737,-9.992,0,0.0591,122.001,4,0.408,1
267,4XOc8gjhKl7FvdD4CHBYIy,She Don't Dance,Everyone You Know,0.0213,0.716,226611,0.875,2.57e-06,11,0.535,-4.664,0,0.0594,109.991,4,0.099,1
268,08Ecw0ItPxGeHS9Mexr8cs,Redlight,Swedish House Mafia,0.00857,0.716,242905,0.655,0.162,2,0.0572,-5.999,1,0.0444,125.012,4,0.207,1
269,76YSWx6L6FNsuaP6GWBb8P,All For Us,Labrinth,0.0108,0.46,191710,0.66,0.000139,3,0.34,-6.642,1,0.0652,141.722,4,0.18,1
270,6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,Labrinth,0.651,0.375,187944,0.133,0,0,0.0695,-10.624,0,0.0352,131.721,4,0.192,1
271,1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,Labrinth,0.236,0.494,157497,0.428,0.0698,0,0.0816,-7.239,0,0.205,87.724,4,0.44,1
272,096eU6V7NOWbfgIz7r153d,WTF Are We Talking For,Labrinth,0.81,0.812,171050,0.712,0.169,4,0.102,-7.878,1,0.373,136.436,3,0.324,1
273,0Pa8sgK7rrFAOLoU10eC13,Gangster,Labrinth,0.652,0.771,150632,0.675,0.0521,5,0.303,-8.738,1,0.401,134.929,4,0.243,1
274,4iddJAOsc6U0hJ3krSJAKn,Nate Growing Up,Labrinth,0.0879,0.507,153890,0.441,0.237,7,0.0898,-11.165,1,0.0504,79.016,4,0.249,1
275,69ctEZ33ya1blxK998piPv,New Order,Dabeull,0.00374,0.657,215507,0.744,0.248,11,0.103,-5.73,0,0.037,113.494,4,0.648,1
276,1VNZ7LWT495ICAO4CvOaTX,DX7 - Indastudio 10,Dabeull,0.445,0.902,244762,0.586,0.002,1,0.0646,-7.658,1,0.0741,110.984,4,0.723,1
277,4NFD9ea0uH0MtoC30yNYE1,West Coast Love,Emotional Oranges,0.00666,0.696,215387,0.65,0.153,4,0.14,-5.712,0,0.0326,91.997,4,0.587,1
278,57Hk0AE5OhgXrPWZOhipHt,Ayo Girl (Fayahh Beat) [feat. Rema],Robinson,0.00702,0.647,165216,0.766,0,6,0.096,-4.803,1,0.0389,95.016,4,0.55,1
279,0pAiyIHt9DyHOjWgF41kp6,Steal,Maribou State,0.62,0.729,219946,0.456,0.000133,6,0.0919,-6.795,0,0.0528,110.999,4,0.221,1
280,0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,0.0267,0.684,195373,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,1
281,1fOc4Kf82a6J1C9gS5sE0d,Changes,Charles Bradley,0.00591,0.373,360829,0.469,0.00887,0,0.0656,-7.282,1,0.0415,150.74,3,0.22,1
282,2qoIbcyKPpe3BKifpAfh53,Are U gonna tell her? (feat. MC Zaac),Tove Lo,0.313,0.881,159819,0.71,0.0126,0,0.116,-6.114,0,0.0804,117.997,4,0.817,1
283,0MXMNgjjtOBxAjfw8a4lwL,DNA,Little Mix,0.0336,0.535,238733,0.711,3.35e-05,3,0.0722,-4.898,0,0.0541,140.928,4,0.294,1
284,0f0FZJrejUrK6OdUDeWFyf,Russian Paradise,AK-47,0.816,0.798,319091,0.642,0,9,0.427,-5.818,0,0.283,87.982,4,0.624,1
285,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,Cage The Elephant,0.0438,0.636,175493,0.849,0,0,0.372,-7.075,1,0.106,156.036,4,0.917,1
286,1PXsUXSM3LF2XNSkmIldPb,Little Black Submarines,The Black Keys,0.161,0.365,251267,0.466,6.68e-06,2,0.106,-7.514,1,0.0418,95.163,4,0.487,1
287,4VqGRYxeWXLGtZLOywd1uB,Six Day War,Colonel Bagshot,0.492,0.529,299640,0.13,0.000172,7,0.0973,-15.498,1,0.0449,127.818,4,0.182,1
288,3PcrNUFsSYnkJJNE6roBKl,Deira City Centre,Night Lovell,0.0027,0.677,196827,0.655,0.276,7,0.162,-5.541,1,0.0433,100.119,4,0.146,1
289,1ZEOIhSn6BKErV59bIgn76,California Dreamin',The Mamas & The Papas,0.424,0.548,160373,0.728,0,1,0.0525,-6.631,0,0.0367,112.332,4,0.649,1
290,5aJFl1xTKTLcfSuirL3MjY,Pearls in Her Hair,Omega,0.0237,0.282,329960,0.589,0.751,5,0.192,-7.426,0,0.0362,137.168,4,0.258,1
291,6w969Gr8VhF02vaHs67oo9,La Espada,Eternal Raijin,0.125,0.781,177245,0.835,0.901,9,0.145,-7.093,0,0.0415,130.059,4,0.682,1
292,3CLSHJv5aUROAN2vfOyCOh,Close Eyes,DVRST,0.0748,0.784,132346,0.572,0.843,0,0.139,-9.853,1,0.0573,96.181,4,0.209,1
293,6YowAxI2HIbhAwumOqpldE,Through the Valley,Shawn James,0.25,0.471,220248,0.485,2.23e-06,3,0.0771,-4.965,0,0.0372,113.542,4,0.356,1
294,1dX6oGAG5PaexuPj29PsYd,I Can't Go on Without You,KALEO,0.655,0.368,377000,0.267,2.24e-05,8,0.0834,-9.395,0,0.0428,91.88,4,0.194,1
295,2GHpXi6MRA1zQc771ivqkk,A Piper For Janet,Cosmo Pyke,0.203,0.689,279754,0.426,1.48e-05,6,0.234,-7.63,0,0.0429,150.129,3,0.488,1
296,4HpFU6eMThgW6Cael5AwYy,So We Won't Forget,Khruangbin,0.0305,0.641,298333,0.413,0.844,2,0.183,-13.212,1,0.102,101.27,4,0.967,1
297,5BaQVKVxqmBBbbJWyUBNd0,Desire - Single Edit,ZHU,0.193,0.661,265282,0.832,0.544,7,0.111,-6.575,1,0.0488,120.003,4,0.43,1
298,3L9ZOuzzOZNKrFcJdLc38w,Seen it Coming,Bob Moses,0.00269,0.552,253020,0.833,0.000116,4,0.186,-4.03,0,0.0493,124.074,4,0.106,1
299,4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,Travis Scott,0.599,0.507,191623,0.586,0.0544,0,0.118,-8.15,0,0.0586,108.164,4,0.588,1
300,7qlD1pTXeK0wLrD4SJzNwg,Higher,Tamahau,0.556,0.779,172067,0.366,2.56e-05,6,0.261,-13.09,1,0.0697,104.026,4,0.336,1
301,12d5QFwzh60IIHlsSnAvps,10 Bands,Drake,0.265,0.825,177733,0.756,2.15e-06,11,0.0762,-3.687,0,0.383,172.938,4,0.888,1
302,2rFPUq8a7gvO0IuaN9LpV7,In Fact (feat. Gabzy),melvitto,0.803,0.915,225179,0.321,9.51e-05,0,0.112,-10.024,0,0.437,89.956,4,0.606,1
303,5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,Jnr Choi,0.0451,0.745,152137,0.65,0.00758,2,0.111,-11.814,1,0.346,144.047,4,0.386,1
